# redshift modulo_de_distancia erro_do_mod_dist
0.0150270427632 33.9463668109746 0.178117024083
0.0283960268116 35.5409090054986 0.125198881719
0.0449766726113 36.5389079576196 0.108342547225
0.0329123710881 35.9594567446038 0.118114324121
0.0753501119815 37.5607946122595 0.102274672969
0.0203747245299 34.6512544745654 0.145603349944
0.0229711675782 35.1280303729638 0.135640926041
0.0268091974805 35.2533169205545 0.127879595703
0.0179312833626 34.3452543912865 0.155413940574
0.0483921953954 36.6734703810731 0.119215628214
0.0566833670752 36.9491295022074 0.110070937939
0.0638640836964 37.2996019477109 0.119614965162
0.146290296068 39.5214463198413 0.120248735474
0.129278206634 38.884814062425 0.134402615626
0.102715033935 38.4609150563004 0.119892508421
0.242504680476 40.0683601052872 0.150915056663
0.29840927363 40.986357182407 0.21581859647
0.0437189114895 36.3754012273794 0.127214292529
0.113042644637 38.5224485994253 0.119237437717
0.256475742725 40.5452448715664 0.156286225391
0.295585550063 41.0617149218092 0.215064876219
0.380359487336 41.5615497854423 0.217910527631
0.145668547261 39.0193122947355 0.125750126249
0.273454768884 40.6573117231116 0.163668270948
0.297518833561 40.6963820749108 0.205185826917
0.378965802039 41.4858723355555 0.197094007682
0.380416514286 41.1763780638305 0.198558434394
0.301755029535 41.4169410704796 0.246761480943
0.348345020835 41.2195324375081 0.217774889061
0.0856894593607 37.9754554840088 0.116365280048
0.260586108317 40.4565381852944 0.141595051803
0.215543320953 40.2412620733538 0.140207657342
0.117625328764 38.5492324251191 0.113609962836
0.18221823956 39.5470428674843 0.119334463704
0.357507357032 41.2383676827928 0.202587682493
0.141787999126 39.2374056538359 0.119521982693
0.260533476953 40.7415178347646 0.148279348857
0.232781107182 40.1448960639844 0.15178836784
0.151857894665 39.1167944709784 0.113847311938
0.0939086318905 38.1487451159884 0.117952906116
0.286618706522 40.9652852324209 0.133800275646
0.194316512142 39.9116543197365 0.126373844923
0.147025138268 39.2658318602771 0.111657296738
0.2115869815 40.5060610815637 0.159324733885
0.180119779968 39.5923383780833 0.115560254718
0.263491026592 40.6999656952863 0.127293080139
0.192149980044 39.9899049114775 0.121087443202
0.338802609134 41.2194270153586 0.170908367946
0.117277362889 38.7158373751697 0.113702596154
0.1424046524 39.0799129979658 0.113661193986
0.160861854636 39.2778703982302 0.11864489981
0.288418344585 40.7692163171484 0.149598782119
0.12282889997 38.7682633818895 0.12106543913
0.263647950642 40.4807794799156 0.139823620366
0.126473161901 38.6780044523842 0.119200794649
0.172742230556 39.4585851046346 0.113458015916
0.163795894987 39.3525049182126 0.113134872307
0.249511054792 40.7170744477871 0.132323047466
0.257740303509 40.5855621963306 0.135891055781
0.106712340103 38.6092923803022 0.117621429285
0.159889937748 39.3095284241172 0.114747057769
0.204979685349 39.9719177324088 0.123526942937
0.244378876797 40.1393718603943 0.124309900698
0.248508130676 40.2085769930937 0.125645589328
0.228528473881 40.1958757627127 0.12201137132
0.0858546441437 37.9304436489735 0.112589853288
0.0618357646938 37.1151764270516 0.115680071342
0.277853422619 40.7670655876431 0.168994207516
0.275440197435 40.6730502118442 0.142941615821
0.155247328221 39.277456026266 0.115415755865
0.330512448683 41.1440126291287 0.156723683034
0.361934308832 41.2929159233372 0.166441914984
0.33063462833 40.9683037151242 0.152699339448
0.144621085972 39.2536956387617 0.112727024487
0.389288787688 41.5045559080431 0.200867575788
0.173910056566 39.4872910028884 0.128967775815
0.300312695802 40.7703348797327 0.15150098613
0.116348502599 38.7162809887209 0.112296117135
0.218585189041 40.1430582785032 0.117113950953
0.119671538006 38.7248249731911 0.110740033634
0.154632097239 39.2842438292627 0.112047393667
0.408319092164 41.7377269174277 0.206369618511
0.177600694977 40.0250810141416 0.12481415503
0.25066763111 40.6814624074509 0.120970959661
0.251740186424 40.4773116217061 0.118440110682
0.391599213441 41.4101066364655 0.171564315895
0.128726735467 38.8311803868619 0.109513340257
0.399601334976 41.6282869994787 0.205132433748
0.309492645411 40.9394160923063 0.134960171498
0.170628396749 39.4310905501782 0.116376625267
0.278924676328 40.6966201559765 0.130157044183
0.308580866071 40.8290697287082 0.177652782589
0.18581244671 39.7764029284487 0.120667757481
0.0664403123402 37.3551027231655 0.1175824014
0.316429844695 41.3145923563666 0.192866122248
0.257497888297 40.5283091854109 0.131393591319
0.298777444088 40.9532239428159 0.154536935815
0.270434442827 40.5998910957869 0.145477928824
0.27945473261 40.4299428090614 0.138724732909
0.292469756082 40.8444752479275 0.141400626542
0.188853175387 39.7435661152086 0.119741860505
0.265762479518 40.4302247045965 0.124803942242
0.124273528772 38.6880885639601 0.111134858876
0.182548913397 39.7371610409026 0.114083136974
0.312883364158 40.9348386088143 0.139506514174
0.309547337158 41.113766884964 0.154012332803
0.0890194292939 37.8056371837562 0.117432705446
0.402459619216 41.8099592119904 0.211278493994
0.200611719928 39.8009214237363 0.132867364384
0.326396483203 40.8893826598419 0.144388065833
0.211629598493 39.9258313119858 0.115235180715
0.17968564077 39.6748316701497 0.116984880342
0.0931494026855 38.257033944533 0.114453830019
0.30240162108 40.9561710944006 0.134910116135
0.108638265524 38.6226294390931 0.119489654857
0.0856961170652 37.9718320736488 0.117971237872
0.202608679897 39.9157802857637 0.128807331127
0.196716068579 39.8739397427437 0.134983153598
0.12668798909 38.8826883963331 0.123937308071
0.214568258658 40.1468298480673 0.11698744578
0.320446988861 41.0213192211691 0.134380311167
0.218347445403 40.1648709618615 0.124421502953
0.189706566951 39.8908732357239 0.119682792229
0.0929368181997 38.122005032387 0.118950355954
0.379662293575 41.3372792283088 0.147219740299
0.210938395061 39.9298399291006 0.120818770577
0.366602898789 41.7671983361788 0.198404429556
0.420926821103 42.0280284183126 0.202321001311
0.258028270562 40.578690459076 0.137108498782
0.183568404877 39.6636746515777 0.123775734742
0.212548765094 40.0330863249319 0.13157696281
0.360034211989 41.0662201498391 0.175048186524
0.393974478272 41.6819703000121 0.150707319622
0.11471262087 38.6396593604301 0.113372328428
0.143705907 39.1488718120013 0.116311967547
0.252486060029 40.4538235670997 0.145050195669
0.387297107465 41.7948656695574 0.18642986619
0.348583857544 41.2126241470519 0.177371887871
0.255490620022 40.4205927704438 0.150967373278
0.216582821954 40.3047405284069 0.152479838933
0.43 41.2112257235558 0.357827626062
0.62 43.0785893896205 0.390344663066
0.57 42.3502454054028 0.388952633173
0.3 40.886359070239 0.314865571912
0.38 41.9673133539046 0.327833114422
0.43 42.2909090589558 0.458327873977
0.24 40.6807364410155 0.402844159873
0.44 41.9395841758959 0.319794878908
0.5 42.2394266425706 0.317337166801
0.97 42.6077058436165 0.805210302782
0.479 42.2328968829137 0.358136299792
0.83 43.3526396507927 0.471046842772
0.416 42.319249069186 0.556342333092
0.581 41.922216964993 0.505033960368
0.45 41.7197388661698 0.453701962845
0.579 43.0455814900287 0.643297806625
0.32 41.1632470452891 0.420998113276
0.657 42.8183232322878 0.658728481435
0.43 41.6585043815558 0.608328916424
0.472 41.8518872985618 0.514472850425
0.374 43.090683991484 0.923198713714
0.18 40.1433086288839 0.445447560867
0.55 44.208902332682 1.00681218041
0.592 44.0088238737138 0.717963493004
0.172 39.2580650744703 0.429709120635
0.526 41.8267477580996 0.513679185483
0.763 44.2949018360641 0.898163121417
0.58 43.1641308612254 0.519962251252
0.43 41.6943036493558 0.458804990654
0.45 42.1587201934698 0.589947886789
0.656 42.9881352626596 0.627202505766
0.495 41.9964489912032 0.443653473108
0.49 41.666096577348 0.446484505947
0.57 42.5326017587027 0.470382088569
0.388 42.1098474435713 0.465017827284
0.45 42.2901947420699 0.508290617768
0.48 42.0408618239963 0.521420422571
0.615 42.3942991672466 0.556222743429
0.4 42.212159745926 0.477589020966
0.655 42.1585631848393 0.497081624743
0.498 42.8605901982026 0.642406504117
0.465 41.7094787125151 0.600030636232
0.453 42.7082668367604 0.524912951846
0.425 41.0956618415893 0.489149082777
0.514 42.6595060010818 0.493735911043
0.423 41.4595226062658 0.243579000627
0.859 43.8980215692029 0.296965045086
0.936 43.0991508092836 0.705981399741
0.528 42.3245774554907 0.24429067529
0.978 43.2852898615774 0.292647301809
0.885 43.9849552773767 0.286230184051
0.815 43.8873271973014 0.728921730286
0.698 43.603654489255 0.433480217975
0.568 42.5708121649569 0.289546896784
0.711 43.3989397799866 0.366725181041
0.3396 40.9978347573378 0.226527941211
0.3965 41.3881401609118 0.202374999057
0.812 43.4670402599768 0.379016341937
0.799 43.1946559937356 0.233174228134
0.882 43.1761754442014 0.583987119465
0.833 43.4977996826048 0.520913245917
0.874 43.0978933959432 0.388089303157
0.772 43.3307922759221 0.218834770025
0.178 39.4090938057695 0.235746048095
0.26 40.7568831305901 0.199851735971
0.186 39.6644253480593 0.189043139487
0.269 40.7074272600937 0.25640063853
0.215 40.3229282447082 0.193933997767
0.543 42.3457585348234 0.0981414342081
0.75 43.0679199813375 0.138318457637
0.64 42.6107684953489 0.18880937743
0.43 42.0764917573558 0.148171058429
0.64 43.0109019142489 0.193749016644
0.497 42.2016465429125 0.167980194286
0.44 41.9006984353959 0.107484807666
0.355 41.2524444308376 0.20146843402
0.78 43.4201224125043 0.171318833305
0.54 42.2922265324465 0.111551880919
0.86 43.7266050971179 0.172411965167
0.468 42.4325363457309 0.1639147706
0.84 43.6815626557818 0.222348502282
0.96 43.4013296127925 0.275514631381
0.8218 43.6270667533996 0.21320698395
0.93 43.3454670746404 0.289918379066
0.451 41.6841917498753 0.143055821894
0.61 42.7576669275387 0.156248253322
0.83 43.8608961476927 0.208835355956
0.707 43.1155935579664 0.256253916455
0.415 41.7726366049294 0.141093702805
0.557 42.4209348225361 0.157456031152
0.791 43.3941708093035 0.201343679161
0.695 43.0472184813025 0.20544919439
0.633 42.8978156014933 0.169957137727
0.2486 40.5475645475652 0.154515955385
0.532 42.4351671557595 0.166651053217
0.331 40.9944247663127 0.137704766569
0.346 41.2769355629946 0.15221324645
0.961 44.0521574897683 0.340056560686
0.613 42.8458022697632 0.165096720419
0.3402 41.2418071497232 0.135546197344
0.983 43.9417031736194 0.43499764107
0.71 42.8546232511863 0.184280954678
0.73 43.1057212959863 0.194894052413
0.47 42.0177375484811 0.15323960172
0.62 42.8598799710205 0.169564685824
0.521 42.0518962600698 0.160996803083
0.369 41.5407892612502 0.152644121885
0.571 42.2600835714028 0.174223963618
0.604 42.3809286554185 0.15968704969
0.9271 43.7340166634595 0.286707554506
0.285 40.7815230369154 0.136594130276
0.2912 40.7648054854479 0.146624503178
0.548 42.1621663446635 0.18837089341
0.868 43.2968400729667 0.24609516526
0.496 42.0919931068742 0.152814539841
0.811 43.2181837287184 0.210619526441
0.756 43.6377826450178 0.192775955331
0.817 43.4641290595893 0.210286863572
0.752 43.1263736910485 0.207071436502
0.5516 42.1682725194444 0.149254872779
0.3578 41.3443673551795 0.136096151868
1.01 43.7926294147278 0.375672417143
0.741 43.5438789187658 0.223286859678
0.43 41.7032883493558 0.15108214332
0.526 42.2708775777996 0.16694309723
0.592 42.4337918099138 0.172394047168
0.905 43.4359603058914 0.25746754741
0.949 43.2348191528418 0.284630783131
0.4607 41.9569626924004 0.18126245549
0.3709 41.5755154690299 0.154834006045
0.8 43.5297044034424 0.215165244047
0.679 43.2960796308358 0.195969077309
0.5817 42.5306858643832 0.159803369147
0.55 42.141081836182 0.15520464155
0.81 43.1837210556515 0.212685692189
0.95 43.7663533651535 0.291243768847
0.3373 41.2089113991435 0.137240588972
0.91 44.1018940381342 0.267241049423
0.263 40.5674381141214 0.134567832845
0.643 42.8571770622223 0.166369771753
0.691 42.9250676250531 0.253842244922
0.357 41.335178520114 0.137721476533
0.721 43.0061338295584 0.187179852377
0.581 42.601117027593 0.155462517843
0.6268 42.6078376770445 0.157227804978
0.818 43.2052795543227 0.26755880574
0.4627 41.9271246860888 0.14756880162
0.449 41.911045176552 0.157063020734
0.688 42.8908780250944 0.165777265258
0.87 44.0345101964532 0.278817290376
0.5043 42.2136657453419 0.149577507475
0.591 43.0657856550325 0.306006112419
0.426 41.6548752335391 0.22492067105
0.329 41.256699392734 0.269807401411
0.583 42.2594951468237 0.28648393048
0.519 42.9437174363023 0.314462491184
0.401 41.5945811011267 0.229308722315
0.205 39.8511817628889 0.217272003785
0.34 41.1269429742797 0.228190770173
0.436 41.7709922380483 0.21653394713
0.363 41.4601820430741 0.208173297091
0.436 41.8167453385483 0.228262759927
0.309 41.0951405663343 0.235823875951
0.342 41.2978767772709 0.21481032067
0.159 39.3755363760294 0.242628007812
0.332 41.1711892014391 0.239903276269
0.469 42.2378864812316 0.28315240581
0.239 40.197925821183 0.204167929675
0.352 41.3346364932031 0.224191540842
0.612 42.6662262814233 0.283023414891
0.631 42.2257452526424 0.244974123167
0.645 42.6624765017999 0.234273129747
0.429 41.782638725894 0.215471389689
0.497 41.9528672680125 0.221637712856
0.539 42.09448627429 0.241797816352
0.561 42.7350135202369 0.306521908685
0.41 41.2445318838154 0.256981142148
0.412 41.3202814078014 0.312056381676
0.599 42.598463344995 0.382165112455
0.619 42.9068527648382 0.247822481956
0.422 41.6225394229793 0.230713845858
0.54 42.3787687838465 0.282945441834
0.401 42.4537769959267 0.369893982362
0.218 40.019516679557 0.222222737823
0.633 42.0496245539933 0.259877853306
0.383 41.5454560585751 0.251010174803
0.302 41.2338683961331 0.272346550274
0.34 40.9938074560797 0.231193988299
0.51 41.7548839095054 0.226762461825
0.421 42.030494960866 0.322004955245
0.399 41.387710420732 0.292952212036
0.493 42.024903426822 0.2639575465
0.687 42.833474441786 0.285188798534
0.687 42.671924484986 0.272537782393
0.495 42.1262042043032 0.232347965963
0.603 42.5003658590445 0.278628902676
0.421 42.074091084866 0.233773507359
0.348 41.501450607925 0.217425302485
0.213 40.0544196340165 0.22335261095
0.344 41.0856645497225 0.209772839036
0.271 40.4630681244553 0.21526700069
0.564 42.2353109363753 0.292022400672
0.274 40.6546681381567 0.208670920573
0.181 39.6364240630622 0.227088514354
0.582 43.0224919210524 0.325207917744
0.68 42.7425092764275 0.290951926367
0.401 41.8347889488267 0.332838743195
0.416 41.453168975186 0.303252121943
0.286 41.138162046323 0.25814462102
0.562 42.9133709317542 0.33321544156
0.266 40.322722772976 0.250227167194
0.314 41.1520835350563 0.242363893683
0.581 43.527473453993 0.391236930244
0.463 41.8325250204702 0.26646445376
0.341 40.9050352061973 0.224504319999
0.631 42.7301874250424 0.234369669625
0.522 42.5488769009488 0.24715086884
0.368 41.3747012156204 0.207180966902
0.309 40.7821195023343 0.214863256477
0.528 42.2399197275907 0.302654151443
0.216 40.3495256798188 0.21521177477
0.284 40.7629106007173 0.206616021304
0.508 42.0689131631649 0.231767202806
0.781 43.2563599905693 0.321348684213
0.613 42.4687872003632 0.260214469673
0.278 40.4952612013685 0.198452987813
0.477 41.93592645064 0.183599933891
0.95 43.4280634660535 0.297754710705
1.057 43.9235600867397 0.238584685235
0.816 43.5038282765252 0.457863421823
0.455 42.2105321747193 0.229627540013
1.02 44.141521563965 0.220963762065
1.14 44.0837155661274 0.228701029542
0.854 43.4144578629302 0.225569905838
1.37 44.7802811790959 0.262748449529
0.975 44.119423932032 0.21278060312
0.97 44.2491037085165 0.291454456047
0.74 43.1143634909057 0.198402487067
1.39 44.6043991517001 0.250631965185
0.46 42.0339056402609 0.210095497723
1.02 43.942662388865 0.232339527378
1.12 44.2780303448734 0.224079094547
1.23 44.769032690832 0.235028400564
1.19 44.1166020035856 0.247108113742
0.839 43.2067022810178 0.222124147444
1.01 44.6922927078278 0.33374861699
0.521 42.2500113644698 0.199332155448
0.475 41.9869254012461 0.255958316646
0.95 43.6738961525535 0.235845124417
1.3 44.7555028537961 0.242719167821
1.305 44.4787801952124 0.25954011501
0.216 40.5006633350188 0.244099860655
0.735 42.9196099445955 0.200575809439
1.14 43.9577106064274 0.368403293803
1.307 45.1491020412236 0.314696709568
1.265 44.6878555309755 0.235469959716
0.67 42.9836752835389 0.209654285426
0.64 42.7707966541489 0.280114332269
1.34 44.8017405719471 0.275015093127
0.84 43.3227638387818 0.208697053243
0.935 43.3324073045677 0.227616538358
0.953 44.0628764785096 0.954717441018
1.124 44.3305674479323 0.197263047621
0.552 42.3759366162497 0.103414502954
0.671 42.8222730201989 0.12054552758
0.511 42.2476372647419 0.0890617545983
1.03 44.0171435286928 0.141254202601
1.192 44.2122475965881 0.200258071902
1.092 43.7755557563204 0.246511864633
0.974 43.6200021714041 0.174238940337
1.11 44.3904095007223 0.447832632795
1.35 44.5600696261494 0.185705412075
0.85 43.3009529031217 0.171796430655
1.241 44.328598032928 0.478371053196
1.414 44.5290904205624 0.346181483252
1.188 44.3616876403969 0.500544949291
1.017 44.0730338438751 0.171046154322
1.315 44.7087074918909 0.187508839367
0.821 43.4527851255279 0.194013591972
1.215 44.996889892008 0.560317445151
0.623 42.3645319102365 0.241428134977
